"","Artist","Songs","Decade","Links"
"1521","Katy Perry","Wide Awake",2010,"/theorytab/view/katy-perry/wide-awake"
"1522","Katy Perry","The One That Got Away",2010,"/theorytab/view/katy-perry/the-one-that-got-away"
"1523","Katy Perry","This Is How We Do",2010,"/theorytab/view/katy-perry/this-is-how-we-do"
"1524","Timbaland ft Katy Perry","If We Ever Meet Again",2010,"/theorytab/view/timbaland-ft-katy-perry/if-we-ever-meet-again"
"1525","Katy Perry","Legendary Lovers",2010,"/theorytab/view/katy-perry/legendary-lovers"
"1526","Katy Perry","Dressin' Up",2010,"/theorytab/view/katy-perry/dressin-up"
"1527","Katy Perry","Lost",2010,"/theorytab/view/katy-perry/lost"
"1528","Katy Perry","Thinking of You",2010,"/theorytab/view/katy-perry/thinking-of-you"
"1529","Katy Perry","Part Of Me",2010,"/theorytab/view/katy-perry/part-of-me"
"1530","Katy Perry","Rise",2010,"/theorytab/view/katy-perry/rise"
"1531","Katy Perry","Chained To The Rhythm",2010,"/theorytab/view/katy-perry/swish-swish"
"1532","Katy Perry","Bon Appetit",2010,"/theorytab/view/katy-perry/walking-on-air"
"1533","Katy Perry","Swish Swish",2010,"/theorytab/view/katy-perry/peacock"
"1534","Katy Perry","WALKING ON AIR",2010,"/theorytab/view/katy-perry/chained-to-the-rhythm"
"1535","Katy Perry","Peacock",2010,"/theorytab/view/katy-perry/bon-appetit"
"1536","Eric Church","Drink In My Hand",2010,"/theorytab/view/eric-church/drink-in-my-hand"
"1537","Maroon 5","She Will Be Loved",2010,"/theorytab/view/maroon-5/she-will-be-loved"
"1538","Maroon 5","Sugar",2010,"/theorytab/view/maroon-5/sugar"
"1539","Maroon 5","Payphone",2010,"/theorytab/view/maroon-5/payphone"
"1540","Maroon 5","Moves Like Jagger",2010,"/theorytab/view/maroon-5/moves-like-jagger"
"1541","Maroon 5","This Love",2010,"/theorytab/view/maroon-5/this-love"
"1542","Maroon 5","Maps",2010,"/theorytab/view/maroon-5/maps"
"1543","Maroon 5","sunday Morning",2010,"/theorytab/view/maroon-5/sunday-morning"
"1544","Maroon 5","Never gonna leave this bed",2010,"/theorytab/view/maroon-5/never-gonna-leave-this-bed"
"1545","Maroon 5","Animals",2010,"/theorytab/view/maroon-5/animals"
"1546","Maroon 5","Daylight",2010,"/theorytab/view/maroon-5/daylight"
"1547","Maroon 5","Love Somebody",2010,"/theorytab/view/maroon-5/love-somebody"
"1548","Maroon 5","One more night",2010,"/theorytab/view/maroon-5/one-more-night"
"1549","Maroon 5","Lucky Strike",2010,"/theorytab/view/maroon-5/lucky-strike"
"1550","Maroon5","sunday Morning",2010,"/theorytab/view/maroon5/sunday-morning"
"1551","Maroon 5","Pre Payphone",2010,"/theorytab/view/maroon-5/pre-payphone"
"1552","Maroon 5","Harder to Breathe",2010,"/theorytab/view/maroon-5/harder-to-breathe"
"1553","Maroon 5","Wait",2010,"/theorytab/view/maroon-5/wont-go-home-without-you"
"1554","Maroon 5","Won't Go Home Without You",2010,"/theorytab/view/maroon-5/girls-like-you"
"1555","Maroon 5","Girls Like You",2010,"/theorytab/view/maroon-5-ft-sza/what-lovers-do"
"1556","Maroon 5 ft SZA","What Lovers Do",2010,"/theorytab/view/maroon-5/little-of-your-time"
"1557","Maroon 5","Little Of Your Time",2010,"/theorytab/view/maroon-5/wait"
"1558","Carrie Underwood","Before He Cheats",2010,"/theorytab/view/carrie-underwood/before-he-cheats"
"1559","Carrie Underwood","So Small",2010,"/theorytab/view/carrie-underwood/so-small"
"1560","Carrie Underwood","All American Girl",2010,"/theorytab/view/carrie-underwood/all-american-girl"
"1561","Carrie Underwood","Blown Away",2010,"/theorytab/view/carrie-underwood/blown-away"
"1562","Carrie Underwood","Good Girl",2010,"/theorytab/view/carrie-underwood/good-girl"
"1563","Carrie Underwood","Ever Ever After",2010,"/theorytab/view/carrie-underwood/ever-ever-after"
"1564","Carrie Underwood","Cowboy Casanova",2010,"/theorytab/view/carrie-underwood/cowboy-casanova"
"1565","keith urban",NA,2010,NA
"1566","Nicki Minaj","Super Bass",2010,"/theorytab/view/nicki-minaj/super-bass"
"1567","Nicki Minaj","Turn Me On",2010,"/theorytab/view/nicki-minaj/turn-me-on"
"1568","Nicki Minaj","The Night Is Still Young",2010,"/theorytab/view/nicki-minaj/the-night-is-still-young"
"1569","Nicki Minaj","Starships",2010,"/theorytab/view/nicki-minaj/starships"
"1570","Jessie J and Ariana Grande ft Nicki Minaj","Bang Bang",2010,"/theorytab/view/jessie-j-and-ariana-grande-ft-nicki-minaj/bang-bang"
"1571","David Guetta feat Nicki Minaj","Turn Me On - Michael Calfan Remix",2010,"/theorytab/view/david-guetta-feat-nicki-minaj/turn-me-on---michael-calfan-remix"
"1572","Nicki Minaj feat Skylar Grey","Bed Of Lies",2010,"/theorytab/view/nicki-minaj-feat-skylar-grey/bed-of-lies"
"1573","Nicki Minaj","Young Forever",2010,"/theorytab/view/nicki-minaj/young-forever"
"1574","Nicki Minaj","Pills N Potions",2010,"/theorytab/view/nicki-minaj/pills-n-potions"
"1575","Nicki Minaj","Va Va Voom",2010,"/theorytab/view/nicki-minaj/va-va-voom"
"1576","Ariana Grande","Side To Side ft Nicki Minaj",2010,"/theorytab/view/ariana-grande/side-to-side-ft-nicki-minaj"
"1577","Nicki Minaj","Pound The Alarm",2010,"/theorytab/view/nicki-minaj/pound-the-alarm"
"1578","Fergie","You Already Know ft Nicki Minaj",2010,"/theorytab/view/fergie/you-already-know-ft-nicki-minaj"
"1579","Jason Derulo","Trumpets",2010,"/theorytab/view/jason-derulo/trumpets"
"1580","Jason Derulo","Talk Dirty",2010,"/theorytab/view/jason-derulo/talk-dirty"
"1581","Jason Derulo","Whatcha Say",2010,"/theorytab/view/jason-derulo/whatcha-say"
"1582","Jason Derulo feat Snoop Dogg","Wiggle",2010,"/theorytab/view/jason-derulo-feat-snoop-dogg/wiggle"
"1583","Jason Derulo","The Other Side",2010,"/theorytab/view/jason-derulo/the-other-side"
"1584","Jason Derulo","Want To Want Me",2010,"/theorytab/view/jason-derulo/want-to-want-me"
"1585","Jason Derulo","Ridin' Solo",2010,"/theorytab/view/jason-derulo/ridin-solo"
"1586","Kenny Chesney","Summertime",2010,"/theorytab/view/kenny-chesney/summertime"
"1587","Kenny Chesney","The Road And The Radio",2010,"/theorytab/view/kenny-chesney/the-road-and-the-radio"
"1588","OneRepublic","Counting Stars",2010,"/theorytab/view/onerepublic/counting-stars"
"1589","OneRepublic","Love Runs Out",2010,"/theorytab/view/onerepublic/love-runs-out"
"1590","OneRepublic","Wherever I Go",2010,"/theorytab/view/onerepublic/wherever-i-go"
"1591","OneRepublic","Kids - Seeb Remix",2010,"/theorytab/view/onerepublic/kids---seeb-remix"
"1592","OneRepublic","Rich Love ft Seeb",2010,"/theorytab/view/onerepublic/rich-love-ft-seeb"
"1593","Chris Brown","With You",2010,"/theorytab/view/chris-brown/with-you"
"1594","Chris Brown","Beautiful People",2010,"/theorytab/view/chris-brown/beautiful-people"
"1595","Chris Brown","Yeah 3x",2010,"/theorytab/view/chris-brown/yeah-3x"
"1596","Chris Brown","Don't Wake Me Up - dBerrie Remix",2010,"/theorytab/view/chris-brown/dont-wake-me-up---dberrie-remix"
"1597","Jordin Sparks - Chris Brown","No Air",2010,"/theorytab/view/jordin-sparks---chris-brown/no-air"
"1598","BoB feat TI and Chris Brown","Arena",2010,"/theorytab/view/bob-feat-ti-and-chris-brown/arena"
"1599","Omarion ft Chris Brown and Jhene Aiko","Post To Be",2010,"/theorytab/view/omarion-ft-chris-brown-and-jhene-aiko/post-to-be"
"1600","Chris Brown","Forever",2010,"/theorytab/view/chris-brown/forever"
"1601","Justin Bieber","Sorry",2010,"/theorytab/view/justin-bieber/sorry"
"1602","Jack U","Where Are U Now feat Justin Bieber",2010,"/theorytab/view/jack-u/where-are-u-now-feat-justin-bieber"
"1603","Justin Bieber","What Do You Mean",2010,"/theorytab/view/justin-bieber/what-do-you-mean"
"1604","Justin Bieber","Baby",2010,"/theorytab/view/justin-bieber/baby"
"1605","Justin Bieber","Love Yourself",2010,"/theorytab/view/justin-bieber/love-yourself"
"1606","Justin Bieber","Beauty And A Beat",2010,"/theorytab/view/justin-bieber/beauty-and-a-beat"
"1607","Major Lazer","Cold Water ft Justin Bieber and MO",2010,"/theorytab/view/major-lazer/cold-water-ft-justin-bieber-and-mo"
"1608","justin bieber","boyfriend",2010,"/theorytab/view/justin-bieber/boyfriend"
"1609","Jack U","Where Are U Now feat Justin Bieber - Grey Remix",2010,"/theorytab/view/jack-u/where-are-u-now-feat-justin-bieber---grey-remix"
"1610","Justin Bieber","Purpose",2010,"/theorytab/view/justin-bieber/purpose"
"1611","Justin Bieber","Company",2010,"/theorytab/view/justin-bieber/company"
"1612","will i am","thatPOWER ft Justin Bieber",2010,"/theorytab/view/will-i-am/thatpower-ft-justin-bieber"
"1613","David Guetta ft Justin Bieber","As Long As You Love Me",2010,"/theorytab/view/david-guetta-ft-justin-bieber/2u"
"1614","Justin Bieber","2U",2010,"/theorytab/view/justin-bieber/as-long-as-you-love-me"
"1615","Lady Gaga","Bad Romance",2010,"/theorytab/view/lady-gaga/bad-romance"
"1616","Lady Gaga","The Edge Of Glory",2010,"/theorytab/view/lady-gaga/the-edge-of-glory"
"1617","Lady Gaga","Alejandro",2010,"/theorytab/view/lady-gaga/alejandro"
"1618","Lady Gaga","Paparazzi",2010,"/theorytab/view/lady-gaga/paparazzi"
"1619","Lady Gaga","Poker Face",2010,"/theorytab/view/lady-gaga/poker-face"
"1620","Lady Gaga","Do What U Want",2010,"/theorytab/view/lady-gaga/do-what-u-want"
"1621","Lady Gaga","Applause",2010,"/theorytab/view/lady-gaga/applause"
"1622","Lady Gaga","Born This Way",2010,"/theorytab/view/lady-gaga/born-this-way"
"1623","Lady Gaga","Aura",2010,"/theorytab/view/lady-gaga/aura"
"1624","Lady Gaga","Just Dance",2010,"/theorytab/view/lady-gaga/just-dance"
"1625","Lady Gaga","Brown Eyes",2010,"/theorytab/view/lady-gaga/brown-eyes"
"1626","Lady Gaga","Speechless",2010,"/theorytab/view/lady-gaga/speechless"
"1627","Lady Gaga","Telephone",2010,"/theorytab/view/lady-gaga/telephone"
"1628","Lady Gaga","Eh Eh",2010,"/theorytab/view/lady-gaga/eh-eh"
"1629","Lady Gaga","GUY",2010,"/theorytab/view/lady-gaga/guy"
"1630","Lady Gaga","Marry the Night",2010,"/theorytab/view/lady-gaga/marry-the-night"
"1631","Lady Gaga","You And I",2010,"/theorytab/view/lady-gaga/you-and-i"
"1632","Lady Gaga","ARTPOP",2010,"/theorytab/view/lady-gaga/artpop"
"1633","Lady Gaga","Again Again",2010,"/theorytab/view/lady-gaga/again-again"
"1634","Lady Gaga","Scheisse",2010,"/theorytab/view/lady-gaga/scheisse"
"1635","Lady Gaga","Dance In The Dark",2010,"/theorytab/view/lady-gaga/dance-in-the-dark"
"1636","Lady Gaga","Electric Kiss",2010,"/theorytab/view/lady-gaga/electric-kiss"
"1637","Lady Gaga","Paper Gangsta",2010,"/theorytab/view/lady-gaga/paper-gangsta"
"1638","Lady Gaga","Stuck On Fuckin You",2010,"/theorytab/view/lady-gaga/stuck-on-fuckin-you"
"1639","Lady Gaga","Poker Face Acoustic",2010,"/theorytab/view/lady-gaga/poker-face-acoustic"
"1640","Lady Gaga","LoveGame",2010,"/theorytab/view/lady-gaga/lovegame"
"1641","Lady Gaga","Paparazzi Acoustic",2010,"/theorytab/view/lady-gaga/paparazzi-acoustic"
"1642","Lady Gaga","Heavy Metal Lover",2010,"/theorytab/view/lady-gaga/heavy-metal-lover"
"1643","Lady Gaga","So Happy I Could Die",2010,"/theorytab/view/lady-gaga/so-happy-i-could-die"
"1644","Lady Gaga","Disco Heaven",2010,"/theorytab/view/lady-gaga/disco-heaven"
"1645","Lady Gaga","Monster",2010,"/theorytab/view/lady-gaga/monster"
"1646","Lady Gaga","Second Time Around",2010,"/theorytab/view/lady-gaga/second-time-around"
"1647","Lady Gaga","Til It Happens To You",2010,"/theorytab/view/lady-gaga/til-it-happens-to-you"
"1648","Lady Gaga","Perfect Illusion",2010,"/theorytab/view/lady-gaga/perfect-illusion"
"1649","Lady Gaga","Reloaded",2010,"/theorytab/view/lady-gaga/reloaded"
"1650","Lady Gaga","Million Reasons",2010,"/theorytab/view/lady-gaga/million-reasons"
"1651","Lady Gaga","John Wayne",2010,"/theorytab/view/lady-gaga/government-hooker"
"1652","Lady Gaga","Diamond Heart",2010,"/theorytab/view/lady-gaga/the-cure"
"1653","Lady Gaga","Nothing On But The Radio",2010,"/theorytab/view/lady-gaga/starstruck"
"1654","Lady Gaga","Venus",2010,"/theorytab/view/lady-gaga/dancin-in-circles"
"1655","Lady Gaga","Never Love Again",2010,"/theorytab/view/lady-gaga/the-fame"
"1656","Lady Gaga","Bloody Mary",2010,"/theorytab/view/lady-gaga/judas"
"1657","Lady Gaga","Bad Kids",2010,"/theorytab/view/lady-gaga/black-jesus---amen-fashion"
"1658","Lady Gaga","Lady Gaga - The Cure 80s Remix",2010,"/theorytab/view/lady-gaga/joanne"
"1659","Lady Gaga and Bradley Cooper","Mary Jane Holland",2010,"/theorytab/view/lady-gaga-and-bradley-cooper/shallow"
"1660","Lady Gaga","Where Do You Think You're Goin'",2010,"/theorytab/view/lady-gaga/john-wayne"
"1661","Lady Gaga","Government Hooker",2010,"/theorytab/view/lady-gaga/diamond-heart"
"1662","Lady Gaga","The Cure",2010,"/theorytab/view/lady-gaga/nothing-on-but-the-radio"
"1663","Lady Gaga","Starstruck",2010,"/theorytab/view/lady-gaga/venus"
"1664","Lady Gaga","Dancin' In Circles",2010,"/theorytab/view/lady-gaga/never-love-again"
"1665","Lady Gaga","John Wayne",2010,"/theorytab/view/lady-gaga/bloody-mary"
"1666","Lady Gaga","Diamond Heart",2010,"/theorytab/view/lady-gaga/bad-kids"
"1667","Lady Gaga","Nothing On But The Radio",2010,"/theorytab/view/initial-talk/lady-gaga---the-cure-80s-remix"
"1668","Lady Gaga","Venus",2010,"/theorytab/view/lady-gaga/mary-jane-holland"
"1669","Lady Gaga","Never Love Again",2010,"/theorytab/view/lady-gaga/where-do-you-think-youre-goin"
"1670","Lady Gaga","Bad Romance",2010,"/theorytab/view/lady-gaga/bad-romance"
"1671","Lady Gaga","The Edge Of Glory",2010,"/theorytab/view/lady-gaga/the-edge-of-glory"
"1672","Lady Gaga","Alejandro",2010,"/theorytab/view/lady-gaga/alejandro"
"1673","Lady Gaga","Paparazzi",2010,"/theorytab/view/lady-gaga/paparazzi"
"1674","Lady Gaga","Poker Face",2010,"/theorytab/view/lady-gaga/poker-face"
"1675","Lady Gaga","Do What U Want",2010,"/theorytab/view/lady-gaga/do-what-u-want"
"1676","Lady Gaga","Applause",2010,"/theorytab/view/lady-gaga/applause"
"1677","Lady Gaga","Born This Way",2010,"/theorytab/view/lady-gaga/born-this-way"
"1678","Lady Gaga","Aura",2010,"/theorytab/view/lady-gaga/aura"
"1679","Lady Gaga","Just Dance",2010,"/theorytab/view/lady-gaga/just-dance"
"1680","Lady Gaga","Brown Eyes",2010,"/theorytab/view/lady-gaga/brown-eyes"
"1681","Lady Gaga","Speechless",2010,"/theorytab/view/lady-gaga/speechless"
"1682","Lady Gaga","Telephone",2010,"/theorytab/view/lady-gaga/telephone"
"1683","Lady Gaga","Eh Eh",2010,"/theorytab/view/lady-gaga/eh-eh"
"1684","Lady Gaga","GUY",2010,"/theorytab/view/lady-gaga/guy"
"1685","Lady Gaga","Marry the Night",2010,"/theorytab/view/lady-gaga/marry-the-night"
"1686","Lady Gaga","You And I",2010,"/theorytab/view/lady-gaga/you-and-i"
"1687","Lady Gaga","ARTPOP",2010,"/theorytab/view/lady-gaga/artpop"
"1688","Lady Gaga","Again Again",2010,"/theorytab/view/lady-gaga/again-again"
"1689","Lady Gaga","Scheisse",2010,"/theorytab/view/lady-gaga/scheisse"
"1690","Lady Gaga","Dance In The Dark",2010,"/theorytab/view/lady-gaga/dance-in-the-dark"
"1691","Lady Gaga","Electric Kiss",2010,"/theorytab/view/lady-gaga/electric-kiss"
"1692","Lady Gaga","Paper Gangsta",2010,"/theorytab/view/lady-gaga/paper-gangsta"
"1693","Lady Gaga","Stuck On Fuckin You",2010,"/theorytab/view/lady-gaga/stuck-on-fuckin-you"
"1694","Lady Gaga","Poker Face Acoustic",2010,"/theorytab/view/lady-gaga/poker-face-acoustic"
"1695","Lady Gaga","LoveGame",2010,"/theorytab/view/lady-gaga/lovegame"
"1696","Lady Gaga","Paparazzi Acoustic",2010,"/theorytab/view/lady-gaga/paparazzi-acoustic"
"1697","Lady Gaga","Heavy Metal Lover",2010,"/theorytab/view/lady-gaga/heavy-metal-lover"
"1698","Lady Gaga","So Happy I Could Die",2010,"/theorytab/view/lady-gaga/so-happy-i-could-die"
"1699","Lady Gaga","Disco Heaven",2010,"/theorytab/view/lady-gaga/disco-heaven"
"1700","Lady Gaga","Monster",2010,"/theorytab/view/lady-gaga/monster"
"1701","Lady Gaga","Second Time Around",2010,"/theorytab/view/lady-gaga/second-time-around"
"1702","Lady Gaga","Til It Happens To You",2010,"/theorytab/view/lady-gaga/til-it-happens-to-you"
"1703","Lady Gaga","Perfect Illusion",2010,"/theorytab/view/lady-gaga/perfect-illusion"
"1704","Lady Gaga","Reloaded",2010,"/theorytab/view/lady-gaga/reloaded"
"1705","Lady Gaga","Million Reasons",2010,"/theorytab/view/lady-gaga/million-reasons"
"1706","Lady Gaga","Bloody Mary",2010,"/theorytab/view/lady-gaga/john-wayne"
"1707","Lady Gaga","Bad Kids",2010,"/theorytab/view/lady-gaga/diamond-heart"
"1708","Initial Talk","Lady Gaga - The Cure 80s Remix",2010,"/theorytab/view/lady-gaga/nothing-on-but-the-radio"
"1709","Lady Gaga","Mary Jane Holland",2010,"/theorytab/view/lady-gaga/venus"
"1710","Lady Gaga","Where Do You Think You're Goin'",2010,"/theorytab/view/lady-gaga/never-love-again"
"1711","Lady Gaga","Government Hooker",2010,"/theorytab/view/lady-gaga/bloody-mary"
"1712","Lady Gaga","The Cure",2010,"/theorytab/view/lady-gaga/bad-kids"
"1713","Lady Gaga","Starstruck",2010,"/theorytab/view/initial-talk/lady-gaga---the-cure-80s-remix"
"1714","Lady Gaga","Dancin' In Circles",2010,"/theorytab/view/lady-gaga/mary-jane-holland"
"1715","Lady Gaga","The Fame",2010,"/theorytab/view/lady-gaga/where-do-you-think-youre-goin"
"1716","Lady Gaga","Judas",2010,"/theorytab/view/lady-gaga/government-hooker"
"1717","Lady Gaga","Black Jesus - Amen Fashion",2010,"/theorytab/view/lady-gaga/the-cure"
"1718","Lady Gaga","Joanne",2010,"/theorytab/view/lady-gaga/starstruck"
"1719","Lady Gaga and Bradley Cooper","Shallow",2010,"/theorytab/view/lady-gaga/dancin-in-circles"
"1720","Lady Gaga","The Fame",2010,"/theorytab/view/lady-gaga/john-wayne"
"1721","Lady Gaga","Judas",2010,"/theorytab/view/lady-gaga/diamond-heart"
"1722","Lady Gaga","Black Jesus - Amen Fashion",2010,"/theorytab/view/lady-gaga/nothing-on-but-the-radio"
"1723","Lady Gaga","Joanne",2010,"/theorytab/view/lady-gaga/venus"
"1724","Lady Gaga and Bradley Cooper","Shallow",2010,"/theorytab/view/lady-gaga/never-love-again"
"1725","zac brown band",NA,2010,NA
"1726","Thomas Rhett","Die A Happy Man",2010,"/theorytab/view/thomas-rhett/die-a-happy-man"
"1727","chris young",NA,2010,NA
"1728","Demi Lovato","Skyscraper",2010,"/theorytab/view/demi-lovato/skyscraper"
"1729","Demi Lovato","Heart Attack",2010,"/theorytab/view/demi-lovato/heart-attack"
"1730","Demi Lovato","Cool For The Summer",2010,"/theorytab/view/demi-lovato/cool-for-the-summer"
"1731","Demi Lovato","Give Your Heart A Break",2010,"/theorytab/view/demi-lovato/give-your-heart-a-break"
"1732","Demi Lovato","Stone Cold",2010,"/theorytab/view/demi-lovato/stone-cold"
"1733","Demi Lovato","Here We Go Again",2010,"/theorytab/view/demi-lovato/here-we-go-again"
"1734","Demi Lovato","Body Say",2010,"/theorytab/view/demi-lovato/body-say"
"1735","Demi Lovato","Sorry Not Sorry",2010,"/theorytab/view/demi-lovato/sorry-not-sorry"
"1736","Clean Bandit","Solo feat Demi Lovato",2010,"/theorytab/view/clean-bandit/solo-feat-demi-lovato"
"1737","florida georgia line",NA,2010,NA
